Site,Room,Date,Age_days,Inventory,Euth,Dead,RMS_HiTemp,RMS_LowTemp,RMS_SetPoint,RMS_Water,VC_AveTemp,VC_HiTemp,VC_LowTemp,VC_SetTemp,VC_Water,Trt_Pen,Trt_Dex,"Trt_Ceftiofur_(Excede,Excenel,etc.)","Trt_Enroflaxin_(Baytril,Enrofloxin,Quelaxcin)","Trt_Tetracycline_(Biomycin,OTC,LA200)",Trt_Linco,Trt_Other,Trt_Total,Water_Med_YesNo,Water_Med_Type,Comments
CON2,1,23-Oct-21,136,1241,0,0,65,63,60,NA,64.05906212,69.61959839,57.97900009,NA,2016,0,0,0,0,0,0,0,0,0,,
CON2,1,24-Oct-21,137,1239,1,1,67,64,60,NA,63.81123094,68.00959778,61.02170181,NA,1933,0,0,0,0,0,0,0,0,0,,
CON2,1,25-Oct-21,138,1212,0,1,65,63,60,NA,63.92461486,68.80670166,59.39160156,NA,1997,0,0,0,0,0,0,0,0,0,,
CON2,1,26-Oct-21,139,1212,0,0,66,63,60,NA,64.92890856,70.03199768,60.39450073,NA,2032,0,0,0,0,0,0,0,0,0,,
CON2,1,27-Oct-21,140,1209,2,1,69,64,62,NA,65.47945871,69.86650085,62.82460022,NA,2034,0,0,0,0,0,0,0,0,0,,
CON2,1,28-Oct-21,141,1205,2,2,69,66,62,NA,65.75485359,70.53250122,63.24409866,NA,1758,0,0,0,0,0,0,0,0,0,,
CON2,1,29-Oct-21,142,1016,0,1,69,66,62,NA,67.29358993,74.62870026,63.1739006,NA,1648,0,0,0,0,0,0,0,0,0,,
CON2,1,30-Oct-21,143,1015,0,1,69,65,62,NA,68.48066676,75.3757019,63.91740036,NA,1816,0,0,0,0,0,0,0,0,0,,
CON2,1,31-Oct-21,144,1015,0,0,68,66,62,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,,
CON2,1,1-Nov-21,145,1015,0,0,68,65,62,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,,
CON2,1,2-Nov-21,146,1015,0,0,67,64,62,NA,NA,NA,NA,NA,1610,0,0,0,0,0,0,0,0,0,,
CON2,1,3-Nov-21,147,866,0,0,68,65,62,NA,67.11847231,74.07710266,60.92210007,NA,1614,0,0,0,0,0,0,0,0,0,,
CON2,1,4-Nov-21,148,864,0,2,67,66,62,NA,67.29222473,74.12280273,61.15499878,NA,1557,0,0,0,0,0,0,0,0,0,,
CON2,1,5-Nov-21,149,864,0,0,67,65,62,NA,67.78269114,74.44400024,60.26369858,NA,1551,0,0,0,0,0,0,0,0,0,,
CON2,1,6-Nov-21,150,864,0,0,67,65,62,NA,68.67473864,75.65920258,61.2887001,NA,1611,0,0,0,0,0,0,0,0,0,,
CON2,1,7-Nov-21,151,864,0,0,68,66,62,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,,
CON2,2,3-Dec-20,1,1645,0,0,82.3,80.4,83,277,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,,
CON2,2,4-Dec-20,2,2995,0,0,82.4,80.3,82.6,423,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,,
CON2,2,5-Dec-20,3,2995,0,0,81.7,79.5,82.3,649,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,,
CON2,2,6-Dec-20,4,2995,0,0,83.1,80.8,84,653,NA,NA,NA,NA,NA,0,0,0,10,0,0,0,10,0,,
CON2,2,7-Dec-20,5,2971,0,0,84,79.5,82.8,659,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,Gengard,
CON2,2,8-Dec-20,6,2970,0,1,82.5,79.5,82.6,652,NA,NA,NA,NA,NA,0,0,0,15,0,0,0,15,1,Gengard,
CON2,2,9-Dec-20,7,2970,0,0,83.8,79,83.5,663,NA,NA,NA,NA,NA,1,1,0,20,0,0,0,22,1,Gengard,
CON2,2,10-Dec-20,8,2969,1,0,83.9,79.5,83.3,756,NA,NA,NA,NA,NA,0,0,0,15,0,0,0,15,1,Gengard,
CON2,2,11-Dec-20,9,2969,0,0,83.3,80.6,83.1,736,NA,NA,NA,NA,NA,0,0,0,12,0,0,0,12,1,Gengard,
CON2,2,12-Dec-20,10,2969,0,0,83,80.2,82.8,1014,NA,NA,NA,NA,NA,1,1,0,20,0,0,0,22,1,Gengard,
CON2,2,13-Dec-20,11,2969,0,0,84.5,79.7,82.4,1082,NA,NA,NA,NA,NA,0,0,0,10,0,0,0,10,0,,
CON2,2,14-Dec-20,12,2969,0,0,82,79.2,82.2,1124,NA,NA,NA,NA,NA,0,0,0,8,0,0,0,8,0,,
CON2,2,15-Dec-20,13,2959,0,0,81.8,79,81.6,1192,NA,NA,NA,NA,NA,0,0,0,12,0,0,0,12,0,,
CON2,2,16-Dec-20,14,2953,0,1,81.3,78.5,81.2,1209,NA,NA,NA,NA,NA,0,0,0,15,0,0,0,15,0,,
CON2,2,17-Dec-20,15,2952,0,1,81.1,78.3,80.9,1289,NA,NA,NA,NA,NA,0,0,0,18,0,0,0,18,0,,
CON2,2,18-Dec-20,16,2951,0,1,80.6,78.1,80.5,1269,NA,NA,NA,NA,NA,8,8,0,25,0,0,0,41,0,,
CON2,2,19-Dec-20,17,2948,0,3,80.1,77.8,80.1,1344,NA,NA,NA,NA,NA,4,4,0,16,0,0,0,24,1,Neo,
CON2,2,20-Dec-20,18,2947,0,1,79.8,77.2,79.5,1434,NA,NA,NA,NA,NA,0,0,0,12,0,0,0,12,1,Neo,
CON2,2,21-Dec-20,19,2946,0,1,79.9,77.4,79.4,1498,NA,NA,NA,NA,NA,0,0,0,15,0,0,0,15,1,Neo,
CON2,2,22-Dec-20,20,2946,0,0,79.9,70.9,79.1,1521,NA,NA,NA,NA,NA,0,0,0,12,0,0,0,12,1,Neo,
CON2,2,23-Dec-20,21,2946,0,0,79.3,76.7,78.7,1596,NA,NA,NA,NA,NA,8,8,0,10,0,0,0,26,1,Neo,
CON2,2,24-Dec-20,22,2946,0,0,78.2,76,78.4,1495,NA,NA,NA,NA,NA,3,3,0,15,0,0,0,21,0,,
CON2,2,25-Dec-20,23,2945,0,1,78.5,75.4,78.1,1530,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,,
CON2,2,26-Dec-20,24,2945,0,0,78.2,75.6,77.9,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,,
CON2,2,27-Dec-20,25,2944,0,1,78.4,75.3,77.6,1638,NA,NA,NA,NA,NA,0,0,0,10,0,0,0,10,0,,
CON2,2,28-Dec-20,26,2944,0,0,78.3,75.8,77.3,1741,NA,NA,NA,NA,NA,0,0,0,12,0,0,0,12,0,,
CON2,2,29-Dec-20,27,2944,0,0,77.8,75.1,77.2,1691,NA,NA,NA,NA,NA,0,0,0,15,0,0,0,15,0,,
CON2,2,30-Dec-20,28,2944,0,0,77.7,74.8,76.9,1598,NA,NA,NA,NA,NA,0,0,0,8,0,0,0,8,0,,
CON2,2,31-Dec-20,29,2942,0,2,77.6,74.4,76.7,1966,NA,NA,NA,NA,NA,0,0,0,12,0,0,0,12,0,,
CON2,2,1-Jan-21,30,2941,1,0,77.5,74.3,76.5,1835,NA,NA,NA,NA,NA,0,0,0,20,0,0,0,20,0,,
CON2,2,2-Jan-21,31,2941,0,0,77.6,74,76.4,1949,NA,NA,NA,NA,NA,0,0,0,25,0,0,0,25,1,CTC,
CON2,2,3-Jan-21,32,2940,0,1,79.3,79,76.2,1789,NA,NA,NA,NA,NA,4,4,0,20,0,0,0,28,1,CTC,
CON2,2,4-Jan-21,33,2940,0,0,80,73.9,76,2083,NA,NA,NA,NA,NA,4,4,0,15,0,0,0,23,1,CTC,
CON2,2,5-Jan-21,34,2940,0,0,79.2,77.7,75.8,2147,NA,NA,NA,NA,NA,0,0,0,6,0,0,0,6,1,CTC,
CON2,2,6-Jan-21,35,2939,0,1,79.3,77.1,75.6,2477,NA,NA,NA,NA,NA,6,6,0,3,0,0,0,15,1,Amox,
CON2,2,7-Jan-21,36,2936,3,0,73.4,76.9,75.5,2525,NA,NA,NA,NA,NA,10,10,0,4,0,0,0,24,1,Amox,
CON2,2,8-Jan-21,37,2929,6,1,78.2,76.9,75.3,2565,NA,NA,NA,NA,NA,6,6,0,0,0,0,0,12,1,Amox,
CON2,2,9-Jan-21,38,2927,0,2,77.7,76.5,75.2,2723,NA,NA,NA,NA,NA,4,4,0,5,0,0,0,13,1,Amox,
CON2,2,10-Jan-21,39,2927,0,0,78.2,75.4,75,2559,NA,NA,NA,NA,NA,3,3,0,10,0,0,0,16,1,Amox,
CON2,2,11-Jan-21,40,2924,2,1,78.1,76.5,74.9,2473,NA,NA,NA,NA,NA,6,6,0,6,0,0,0,18,0,,
CON2,2,12-Jan-21,41,2922,2,0,77.7,76.1,74.7,2402,NA,NA,NA,NA,NA,8,8,0,8,0,0,0,24,0,,
CON2,2,13-Jan-21,42,2922,0,0,77.3,75.8,74.6,2343,NA,NA,NA,NA,NA,10,10,0,0,0,0,0,20,0,,
CON2,2,14-Jan-21,43,2922,0,0,77.1,74.8,74.5,2125,NA,NA,NA,NA,NA,0,0,0,6,0,0,0,6,1,Neo,
CON2,2,15-Jan-21,44,2922,0,0,76.6,72.8,74.3,2072,NA,NA,NA,NA,NA,0,0,0,15,0,0,0,15,1,Neo,
CON2,2,16-Jan-21,45,2922,0,0,76.5,72.5,74.1,2000,NA,NA,NA,NA,NA,0,0,0,6,0,0,0,6,1,Neo,
CON2,2,17-Jan-21,46,2919,0,3,76.7,72.9,77,2050,NA,NA,NA,NA,NA,0,0,0,12,0,0,0,12,1,Neo,
CON2,2,18-Jan-21,47,2917,0,2,76.9,73.8,73.9,2254,NA,NA,NA,NA,NA,0,0,0,15,0,0,0,15,1,Neo,
CON2,2,19-Jan-21,48,2915,1,1,76.7,74.4,737,2543,NA,NA,NA,NA,NA,0,0,0,10,0,0,0,10,0,,
CON2,2,20-Jan-21,49,2915,0,0,76.1,69.9,75.6,2665,NA,NA,NA,NA,NA,1,1,0,6,0,0,0,8,0,,
CON2,2,21-Jan-21,50,2915,0,0,76.7,74.1,73.4,2708,NA,NA,NA,NA,NA,0,0,0,6,0,0,0,6,0,,
CON2,2,22-Jan-21,51,2914,0,1,76.2,74.5,73.3,2773,NA,NA,NA,NA,NA,2,2,0,0,10,0,0,14,0,,
CON2,2,23-Jan-21,52,2914,0,0,75.9,72.9,73.2,NA,NA,NA,NA,NA,NA,0,0,0,0,12,0,0,12,0,,
CON2,2,24-Jan-21,53,2912,0,2,76.8,73.6,73,2655,NA,NA,NA,NA,NA,0,0,0,0,12,0,0,12,0,,
CON2,2,25-Jan-21,54,2901,11,0,77,73.7,72.9,2084,NA,NA,NA,NA,NA,0,0,0,0,10,0,0,10,0,,
CON2,2,26-Jan-21,55,2900,0,1,75.6,73.7,72.7,2686,NA,NA,NA,NA,NA,0,0,0,0,14,0,0,14,0,,
CON2,2,27-Jan-21,56,2900,0,0,75.5,73.4,72.6,2967,NA,NA,NA,NA,NA,0,0,0,0,8,0,0,8,0,,
CON2,2,28-Jan-21,57,2900,0,0,75.1,69.4,72.8,3345,NA,NA,NA,NA,NA,0,0,0,0,4,0,0,4,0,,
CON2,2,29-Jan-21,58,2900,0,0,75.9,72.8,72,3299,NA,NA,NA,NA,NA,0,0,0,0,6,0,0,6,0,,
CON2,2,30-Jan-21,59,1281,0,0,76.1,72.6,72,1271,NA,NA,NA,NA,NA,0,0,0,0,9,0,0,9,0,,
CON2,2,31-Jan-21,60,1281,0,0,74.9,73.9,73.4,1263,NA,NA,NA,NA,NA,0,0,0,0,3,0,0,3,0,,
CON2,2,1-Feb-21,61,1281,0,0,74.3,73.8,73.2,1281,NA,NA,NA,NA,NA,0,0,0,0,4,0,0,4,0,,
CON2,2,2-Feb-21,62,1281,0,0,74.8,73.7,73,1306,NA,NA,NA,NA,NA,0,0,0,0,8,0,0,8,0,,
CON2,2,3-Feb-21,63,1281,0,0,75.3,74,72.9,1334,NA,NA,NA,NA,NA,0,0,0,0,8,0,0,8,0,,
CON2,2,4-Feb-21,64,1281,0,0,75,73.4,72.7,1390,NA,NA,NA,NA,NA,0,0,0,0,12,0,0,12,0,,
CON2,2,5-Feb-21,65,1281,0,0,74.7,75.2,72.6,1485,NA,NA,NA,NA,NA,0,0,0,0,6,0,0,6,0,,
CON2,2,6-Feb-21,66,1281,0,0,74.7,72.6,72.3,1478,NA,NA,NA,NA,NA,0,0,0,0,3,0,0,3,0,,
CON2,2,7-Feb-21,67,1281,0,0,75,73,72.1,1508,NA,NA,NA,NA,NA,0,0,0,0,6,0,0,6,0,,
CON2,2,8-Feb-21,68,1281,0,0,72.7,71.9,71.7,1532,NA,NA,NA,NA,NA,0,10,0,0,10,0,0,20,0,,
CON2,2,9-Feb-21,69,1281,0,0,73.7,71.5,71.4,1543,NA,NA,NA,NA,NA,0,0,0,0,10,0,0,10,0,,
CON2,2,10-Feb-21,70,1281,0,0,73.3,71.5,71,1562,NA,NA,NA,NA,NA,0,0,0,0,6,0,0,6,0,,
CON2,2,11-Feb-21,71,1281,0,0,73.7,71.3,70.8,1580,NA,NA,NA,NA,NA,0,0,0,0,5,0,0,5,0,,
CON2,2,12-Feb-21,72,1281,0,0,78.8,70.8,70.4,1565,NA,NA,NA,NA,NA,0,0,0,0,6,0,0,6,0,,
CON2,2,13-Feb-21,73,1279,0,2,74.4,71.3,70.1,1606,NA,NA,NA,NA,NA,0,0,0,0,8,0,0,8,0,,
CON2,2,14-Feb-21,74,1279,0,0,74.3,70.4,69.8,1657,NA,NA,NA,NA,NA,0,0,0,0,7,0,0,7,0,,
CON2,2,15-Feb-21,75,1279,0,0,74.2,69.9,69.5,1677,NA,NA,NA,NA,NA,0,0,0,0,2,0,0,2,0,,
CON2,2,16-Feb-21,76,1278,0,1,73.6,69.9,69.1,1707,NA,NA,NA,NA,NA,0,0,0,0,4,0,0,4,0,,
CON2,2,17-Feb-21,77,1276,2,0,72.8,70.2,68.8,1754,NA,NA,NA,NA,NA,0,0,0,0,4,0,0,4,0,,
CON2,2,18-Feb-21,78,1276,0,0,72.9,70.2,68.5,1799,NA,NA,NA,NA,NA,0,0,0,0,4,0,0,4,0,,
CON2,2,19-Feb-21,79,1276,0,0,72.1,69.9,68.2,1803,NA,NA,NA,NA,NA,0,0,0,0,3,0,0,3,0,,
CON2,2,20-Feb-21,80,1276,0,0,71.6,69.5,67.9,NA,NA,NA,NA,NA,NA,0,0,0,0,1,2,0,3,0,,
CON2,2,21-Feb-21,81,1276,0,0,72.1,70.2,67.7,1814,NA,NA,NA,NA,NA,0,0,0,0,2,2,0,4,0,,
CON2,2,22-Feb-21,82,1275,0,1,71.8,69.8,67.6,1847,NA,NA,NA,NA,NA,0,0,0,0,0,3,0,3,0,,
CON2,2,23-Feb-21,83,1273,1,1,71.7,69.9,67.3,1879,NA,NA,NA,NA,NA,0,3,0,0,0,3,0,6,0,,
CON2,2,24-Feb-21,84,1271,0,2,71.4,70,67.2,1937,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,,
CON2,2,25-Feb-21,85,1271,0,0,71.9,69.6,66.9,1932,NA,NA,NA,NA,NA,0,2,0,0,0,2,0,4,0,,
CON2,2,26-Feb-21,86,1271,0,0,71.2,67.5,66.7,1942,NA,NA,NA,NA,NA,0,4,0,0,0,4,0,8,0,,
CON2,2,27-Feb-21,87,1271,0,0,71.1,69,60.5,1982,NA,NA,NA,NA,NA,0,4,0,0,0,4,0,8,0,,
CON2,2,28-Feb-21,88,1271,0,0,70.7,68.9,66.3,1959,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,,
CON2,2,1-Mar-21,89,1271,0,0,71.1,68.6,66.1,2001,NA,NA,NA,NA,NA,0,3,0,0,0,3,0,6,0,,
CON2,2,2-Mar-21,90,1270,0,1,71.3,63.2,65.9,2050,NA,NA,NA,NA,NA,0,5,0,0,0,5,0,10,0,,
CON2,2,3-Mar-21,91,1270,0,0,71.4,65.3,65.7,2085,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,,
CON2,2,4-Mar-21,92,1269,0,1,70.7,68.2,65.5,1998,NA,NA,NA,NA,NA,0,6,0,0,0,6,0,12,0,,
CON2,2,5-Mar-21,93,1269,0,0,69.9,68,65.3,2018,NA,NA,NA,NA,NA,0,6,0,0,0,6,0,12,0,,
CON2,2,6-Mar-21,94,1267,2,0,69.9,67.8,65.1,2028,NA,NA,NA,NA,NA,0,0,0,0,0,8,0,8,0,,
CON2,2,7-Mar-21,95,1266,0,1,70.5,67.7,64.9,2098,NA,NA,NA,NA,NA,0,0,0,0,0,10,0,10,0,,
CON2,2,8-Mar-21,96,1266,0,0,71.9,68,64.7,2075,NA,NA,NA,NA,NA,0,0,0,0,0,10,0,10,0,,
CON2,2,9-Mar-21,97,1266,0,0,70.8,68.5,64.5,2120,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,,
CON2,2,10-Mar-21,98,1265,0,1,71,68.9,64.4,2018,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,,
CON2,2,11-Mar-21,99,1263,1,1,69.4,67,64.1,2078,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,,
CON2,2,12-Mar-21,100,1263,0,0,69.4,66.1,63.9,2139,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,,
CON2,2,13-Mar-21,101,1262,0,1,70,63.2,63.7,2406,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,,
CON2,2,14-Mar-21,102,1262,0,0,70.4,67.9,63.5,2172,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,,
CON2,2,15-Mar-21,103,1262,0,0,70.3,65.6,63.3,2137,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,,
CON2,2,16-Mar-21,104,1262,0,0,68.4,62,63.1,2145,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,,
CON2,2,17-Mar-21,105,1262,0,0,68.8,66.2,62.9,2177,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,,
CON2,2,18-Mar-21,106,1262,0,0,68.2,65.8,62.8,2258,NA,NA,NA,NA,NA,0,0,0,0,0,6,0,6,0,,
CON2,2,19-Mar-21,107,1262,0,0,67.6,65.2,62.5,2203,NA,NA,NA,NA,NA,0,0,0,0,0,6,0,6,0,,
CON2,2,20-Mar-21,108,1262,0,0,67.6,65,62.3,2286,NA,NA,NA,NA,NA,0,0,0,0,0,4,0,4,0,,
CON2,2,21-Mar-21,109,1262,0,0,74.7,65.8,62.1,2318,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,,
CON2,2,22-Mar-21,110,1259,0,3,67.7,65.6,62,2234,NA,NA,NA,NA,NA,0,0,0,0,0,3,0,3,0,,
CON2,2,23-Mar-21,111,1259,0,0,68.4,66.3,62,2213,NA,NA,NA,NA,NA,0,0,0,0,0,6,0,6,0,,
CON2,2,24-Mar-21,112,1258,0,1,67.6,65.4,61.9,2208,NA,NA,NA,NA,NA,0,0,0,0,0,6,0,6,0,,
CON2,2,25-Mar-21,113,1258,0,0,67.3,65.4,61.9,1949,NA,NA,NA,NA,NA,0,12,0,0,0,12,0,24,0,,
CON2,2,26-Mar-21,114,1255,0,3,67.1,65.1,61.9,2134,NA,NA,NA,NA,NA,0,0,0,0,0,15,0,15,0,,
CON2,2,27-Mar-21,115,1252,0,3,69.3,66.1,61.9,NA,NA,NA,NA,NA,NA,0,0,0,0,0,30,0,30,0,,
CON2,2,28-Mar-21,116,1250,0,2,69,64.6,61.9,1681,NA,NA,NA,NA,NA,0,0,0,0,0,15,0,15,0,,
CON2,2,29-Mar-21,117,1249,0,1,67.3,65.1,61.8,21110,NA,NA,NA,NA,NA,0,0,0,0,0,15,0,15,0,,
CON2,2,30-Mar-21,118,1247,0,2,67.9,65,61.8,2300,NA,NA,NA,NA,NA,0,0,0,0,0,15,0,15,0,,
CON2,2,31-Mar-21,119,1247,0,0,66.9,64.2,61.8,2250,NA,NA,NA,NA,NA,0,0,0,0,0,5,0,5,0,,
CON2,2,1-Apr-21,120,1245,1,1,67,64,61.7,2313,NA,NA,NA,NA,NA,0,0,6,0,0,0,0,6,0,,
CON2,2,2-Apr-21,121,1243,0,2,68.1,64.7,61.7,2417,NA,NA,NA,NA,NA,0,0,5,0,0,0,0,5,0,,
CON2,2,3-Apr-21,122,1241,1,1,69.4,65.8,61.7,2392,NA,NA,NA,NA,NA,0,0,4,0,0,0,0,4,0,,
CON2,2,4-Apr-21,123,1238,0,3,69.3,65.9,61.7,2171,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,,
CON2,2,5-Apr-21,124,1236,0,2,74.3,68.5,61.7,2195,NA,NA,NA,NA,NA,0,0,2,0,0,0,0,2,0,,
CON2,2,6-Apr-21,125,1234,1,1,74.7,69,61.6,2253,NA,NA,NA,NA,NA,0,0,2,0,0,0,0,2,0,,
CON2,2,7-Apr-21,126,1232,0,2,74.1,67.4,61.6,2061,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,,
CON2,2,8-Apr-21,127,1232,0,0,69.9,66.8,61.6,2073,67.26829608,69.86650085,63.56159973,NA,NA,0,0,0,0,0,6,0,6,0,,
CON2,2,9-Apr-21,128,1230,1,1,69.4,65.9,61.5,2102,66.9999659,70.44860077,63.66799927,NA,2100,0,0,0,0,0,6,0,6,0,,
CON2,2,10-Apr-21,129,1229,0,1,67.4,65.7,61.5,2133,67.55939328,73.21820068,61.62509918,NA,2132,0,0,0,0,0,0,0,0,0,,
CON2,2,11-Apr-21,130,1229,0,0,68.1,65.3,61.5,2117,68.27024509,76.37650299,63.49079895,NA,2140,0,0,0,0,0,0,0,0,0,,
CON2,2,12-Apr-21,131,1228,0,1,67.1,64.2,61.5,2142,67.70172952,73.84940338,63.49079895,NA,2139,0,0,0,0,0,0,0,0,0,,
CON2,2,13-Apr-21,132,1225,0,3,71.1,64.4,61.5,2128,66.62773305,71.72409821,62.20320129,NA,2142,0,0,0,0,0,0,0,0,0,,
CON2,2,14-Apr-21,133,1225,0,0,60.9,64.2,61.4,2115,65.97002929,71.16660309,57.7635994,NA,2128,0,0,0,0,0,0,0,0,0,,
CON2,2,15-Apr-21,134,1224,0,1,68.1,64.7,61.4,2113,66.23945451,70.0734024,60.88880157,NA,2115,0,0,0,0,0,0,0,0,0,,
CON2,2,16-Apr-21,135,1224,0,0,67.3,64.8,61.4,2119,66.3314901,70.36499786,61.86220169,NA,2118,0,0,0,0,0,0,0,0,0,,
CON2,2,17-Apr-21,136,1223,0,1,67.2,65.3,61.4,2100,67.86126022,75.47000122,62.51269913,NA,2163,0,0,0,0,0,0,0,0,0,,
CON2,2,18-Apr-21,137,1223,0,0,67.3,65.7,61.4,2017,67.84633802,76.13600159,54.41070175,NA,2164,0,0,0,0,0,0,0,0,0,,
CON2,2,19-Apr-21,138,1134,0,0,67,63.7,61.3,1938,65.52904833,70.2397995,62.1006012,NA,1932,0,0,0,0,0,0,0,0,0,,
CON2,2,20-Apr-21,139,1133,0,1,67.9,64.1,61.3,1971,64.92366088,70.28150177,58.50680161,NA,1957,0,0,0,0,0,0,0,0,0,,
CON2,2,21-Apr-21,140,1133,0,0,66.5,64,61.3,1866,65.25758719,69.78399658,54.75059891,NA,1971,0,0,0,0,0,0,0,0,0,,
CON2,2,22-Apr-21,141,1133,0,0,66.4,64,61.2,1886,66.27718124,73.39759827,57.21500015,NA,1880,0,0,0,0,0,0,0,0,0,,
CON2,2,23-Apr-21,142,1133,0,0,67.4,65.8,61.2,1949,67.32740819,74.30609894,60.36180115,NA,1944,0,0,0,0,0,0,0,0,0,,
CON2,2,24-Apr-21,143,1132,0,1,68.2,64.5,61.2,NA,66.94933644,74.44400024,61.02170181,NA,1949,0,0,0,0,0,0,0,0,0,,
CON2,2,25-Apr-21,144,976,0,1,71,64.8,61.2,1871,68.3155044,77.84860229,61.96419907,NA,1869,0,0,0,0,0,0,0,0,0,,
CON2,2,26-Apr-21,145,975,1,0,78.7,65.8,61.1,1697,75.14321619,90.53450012,61.38940048,NA,1871,0,0,0,0,0,0,0,0,0,,
CON2,2,27-Apr-21,146,973,0,2,70.8,66,61.1,1779,69.89118225,79.06420135,64.20420074,NA,1775,0,0,0,0,0,0,0,0,0,,
CON2,2,28-Apr-21,147,816,3,0,75,65.4,61.1,1902,68.36714957,76.959198,60.9552002,NA,1525,0,0,0,0,0,0,0,0,0,,
CON2,2,29-Apr-21,148,747,0,0,73.1,64.9,61.1,1311,70.13437331,78.45210266,62.8594017,NA,1308,0,0,0,0,0,0,0,0,0,,
CON2,2,30-Apr-21,149,747,0,0,69.5,64.5,61,1287,70.7454916,81.0089035,63.34970093,NA,1311,0,0,0,0,0,0,0,0,0,,
CON2,2,1-May-21,150,746,0,1,72.1,66.1,61,1343,77.66492711,90.87059784,64.3844986,NA,1309,0,0,0,0,0,0,0,0,0,,
CON2,2,2-May-21,151,746,0,0,73.1,66.5,61,1324,74.60877993,85.54090118,63.45550156,NA,1317,0,0,0,0,0,0,0,0,0,,
CON2,2,3-May-21,152,590,0,2,70.1,66.5,61,1032,68.32462855,73.66819763,63.49079895,NA,1080,0,0,0,0,0,0,0,0,0,,
CON2,2,4-May-21,153,590,0,0,65.4,63.6,61,1036,65.78878113,70.91179657,61.38940048,NA,1035,0,0,0,0,0,0,0,0,0,,
CON2,2,5-May-21,154,510,0,0,65,63.5,60.9,933,65.87156491,73.66819763,60.49290085,NA,1036,0,0,0,0,0,0,0,0,0,,
CON2,2,6-May-21,155,510,0,0,66.1,64.1,60.9,879,65.991892,71.63780212,60.82260132,NA,877,0,0,0,0,0,0,0,0,0,,
CON2,2,7-May-21,156,508,2,0,64.9,63.9,60.8,823,66.79313917,74.39810181,61.96419907,NA,904,0,0,0,0,0,0,0,0,0,,
CON2,2,8-May-21,157,508,0,0,69.5,63.9,60.8,833,64.59668071,68.08860016,61.93019867,NA,932,0,0,0,0,0,0,0,0,0,,
CON2,2,9-May-21,158,508,0,0,70.1,63.5,60.8,901,65.53307458,70.57440186,60.59149933,NA,933,0,0,0,0,0,0,0,0,0,,
CON2,2,10-May-21,159,353,0,0,70.3,64.1,60.8,698,65.81339624,71.12400055,60.5257988,NA,698,0,0,0,0,0,0,0,0,0,,
CON2,2,11-May-21,160,353,0,0,64.1,62.5,60.8,NA,65.28579177,70.95410156,58.50680161,NA,622,0,0,0,0,0,0,0,0,0,,
CON2,2,12-May-21,161,267,0,0,NA,NA,NA,NA,65.30514186,71.68090057,57.94810104,NA,501,0,0,0,0,0,0,0,0,0,,
CON2,2,13-May-21,162,201,0,0,NA,NA,NA,NA,65.83971343,72.02739716,58.56930161,NA,381,0,0,0,0,0,0,0,0,0,,
CON2,2,14-May-21,163,200,0,1,NA,NA,NA,NA,63.71459234,66.88040161,60.32910156,NA,382,0,0,0,0,0,0,0,0,0,,
CON2,2,15-May-21,164,200,0,0,NA,NA,NA,NA,67.82163179,77.25360107,60.65739822,NA,356,0,0,0,0,0,0,0,0,0,,
CON2,2,16-May-21,165,130,0,0,NA,NA,NA,NA,64.78054654,68.40619659,61.42300034,NA,357,0,0,0,0,0,0,0,0,0,,
CON2,2,17-May-21,166,130,0,0,NA,NA,NA,NA,63.46352991,66.688797,61.52389908,NA,12,0,0,0,0,0,0,0,0,0,,
CON2,2,18-May-21,NA,NA,NA,NA,NA,NA,NA,NA,62.59732392,64.3844986,58.88359833,NA,NA,0,0,0,0,0,0,0,0,0,,
CON2,2,19-May-21,NA,NA,NA,NA,NA,NA,NA,NA,65.06673566,69.99060059,59.00999832,NA,NA,0,0,0,0,0,0,0,0,0,,
