Site,Room,Date,Age_days,Inventory,Euth,Dead,RMS_HiTemp,RMS_LowTemp,RMS_SetPoint,RMS_Water,VC_AveTemp,VC_HiTemp,VC_LowTemp,VC_SetTemp,VC_Water,Trt_Pen,Trt_Dex,"Trt_Ceftiofur_(Excede,Excenel,etc.)","Trt_Enroflaxin_(Baytril,Enrofloxin,Quelaxcin)","Trt_Tetracycline_(Biomycin,OTC,LA200)",Trt_Linco,Trt_Other,Trt_Total,Water_Med_YesNo,Water_Med_Type,Comments,,
4NL2,1South,01 Nov 2021,145,913,0,2,71.1,65,62.3,1933,66.5,68.2,65.0,62.2,1751,0,0,0,0,0,0,0,0,0,,,,
4NL2,1South,02 Nov 2021,146,856,0,0,68.2,64.7,62.2,1761,66.3,69.9,63.1,62.1,1884,0,0,0,0,0,4,0,4,0,,,,
4NL2,1South,03 Nov 2021,147,856,0,0,69.9,63.1,62.1,1836,66.3,68.1,64.6,62.1,1894,0,0,0,0,0,2,0,2,0,,,,
4NL2,1South,04 Nov 2021,148,813,0,0,68.1,64.6,62,1885,66.2,69.0,64.1,62.0,1777,0,0,0,0,0,3,0,3,0,,,,
4NL2,1South,05 Nov 2021,149,743,0,0,69,63.2,62,1728,66.2,69.3,63.2,61.9,1627,0,0,0,0,0,3,0,3,0,,,,
4NL2,1South,06 Nov 2021,150,743,0,0,69.3,62,61.9,1622,66.9,71.4,62.0,61.8,1610,0,0,0,0,0,3,0,3,0,,,,
4NL2,1South,07 Nov 2021,151,743,0,0,71.4,62,61.8,1615,67.4,71.4,64.8,61.7,1480,0,0,0,0,0,0,0,0,0,,,,
4NL2,1South,08 Nov 2021,152,743,0,0,71.4,64.9,61.7,1433,68.2,72.3,65.2,61.7,1518,0,0,0,0,0,0,0,0,0,,,,
4NL2,1South,09 Nov 2021,153,589,1,0,72.3,65.2,61.6,1538,67.5,70.9,64.9,61.6,1164,0,0,0,0,0,0,0,0,0,,,,
4NL2,1South,10 Nov 2021,154,588,0,1,70.9,64.7,61.6,1141,66.2,67.3,64.7,61.5,1158,0,0,0,0,0,3,0,3,0,,,,
4NL2,1South,11 Nov 2021,155,442,0,0,67.3,64.7,61.5,1185,65.7,67.0,64.3,61.4,938,0,0,0,0,0,6,0,6,0,,,,
4NL2,1South,12 Nov 2021,156,441,0,1,66.6,64.3,61.4,894,65,66.0,64.1,61.3,919,0,0,0,0,0,1,0,1,0,,,,
4NL2,1South,13 Nov 2021,157,441,0,0,66,64.1,61.3,939,64.7,65.8,63.3,61.3,972,0,0,0,0,0,3,0,3,0,,,,
4NL2,1South,14 Nov 2021,158,297,0,0,65.8,63.3,61.2,928,64.4,65.4,63.0,61.2,963,0,0,0,0,0,3,0,3,0,,,,
4NL2,1South,15 Nov 2021,159,297,0,0,65.1,62.7,61.2,900,63.7,65.0,62.7,61.1,593,0,0,0,0,0,1,0,1,0,,,,
4NL2,1South,16 Nov 2021,160,229,0,0,65,62.9,61.1,594,64.3,65.8,62.7,61.0,649,0,0,0,0,0,0,0,0,0,,,,
4NL2,1South,17 Nov 2021,161,229,0,0,65.5,62.7,61,637,64,65.7,59.8,61.0,564,0,0,0,0,0,0,0,0,0,,,,
4NL2,1South,18 Nov 2021,162,227,2,0,65.7,57.6,60.9,563,58.7,60.7,49.8,60.9,526,0,0,0,0,0,0,0,0,0,,,,
4NL2,1South,19 Nov 2021,163,157,0,0,60,49.8,60.8,507,59.4,62.5,57.3,60.8,486,0,0,0,0,0,0,0,0,0,,,,
4NL2,1South,20 Nov 2021,164,156,1,0,62.5,58.1,60.8,480,61.5,64.9,59.1,60.7,309,0,0,0,0,0,0,0,0,0,,,,
4NL2,1South,21 Nov 2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,
4NL2,1South,22 Nov 2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,
4NL2,1South,23 Nov 2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,
4NL2,1South,24 Nov 2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,
4NL2,1South,25 Nov 2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,
4NL2,1South,26 Nov 2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,
4NL2,1South,27 Nov 2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,
4NL2,1South,28 Nov 2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,
4NL2,1South,29 Nov 2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,
4NL2,1South,30 Nov 2021,1,1461,0,0,83.7,78.7,83.5,75,81.6,84.1,80.9,83.5,214,22,0,0,14,0,0,0,36,0,,,,
4NL2,1South,01 Dec 2021,2,2421,0,0,84.1,81,83.5,208,82.2,86.1,80.3,83.5,156,27,0,0,15,0,0,0,42,0,,,,
4NL2,1South,02 Dec 2021,3,2421,0,0,86.1,80.3,83.5,196,81.6,83.3,80.9,83.5,324,11,0,0,16,0,0,0,27,0,,,,
4NL2,1South,03 Dec 2021,4,3062,0,0,83.5,80.9,83.5,327,81.9,84.8,80.9,83.5,345,24,0,0,35,0,0,0,59,0,,,,
4NL2,1South,04 Dec 2021,5,3062,0,0,84.8,80.7,83.4,362,81.6,83.2,80.7,83.3,461,23,0,0,43,0,0,0,66,0,,,,
4NL2,1South,05 Dec 2021,6,3062,0,0,83.2,80.6,83.3,465,81.4,83.1,80.6,83.2,513,17,0,0,47,0,0,0,64,1,Gen-gard,,,
4NL2,1South,06 Dec 2021,7,3062,0,0,83.1,80.4,83.2,517,81.4,83.1,79.8,83.1,664,17,0,0,44,0,0,0,61,1,Gen-gard,,,
4NL2,1South,07 Dec 2021,8,3061,0,1,83.1,79.8,83.1,666,81.2,83.1,79.8,83.0,746,17,0,0,37,0,0,0,54,1,Gen-gard,,,
4NL2,1South,08 Dec 2021,9,2877,0,1,83,79.8,83,744,81.1,82.9,79.9,82.9,811,22,0,0,30,0,0,0,52,0,,,,
4NL2,1South,09 Dec 2021,10,2877,0,0,82.9,79.9,82.8,809,80.4,82.9,78.9,82.8,NA,22,0,0,20,0,0,0,42,0,,,,
4NL2,1South,10 Dec 2021,11,2877,0,0,80.9,78.5,82.7,887,79.3,80.8,78.5,82.6,934,36,0,0,16,0,0,0,52,0,,,,
4NL2,1South,11 Dec 2021,12,2875,0,2,80.7,78,82.6,960,79.2,80.8,77.8,82.5,1033,35,0,0,21,0,0,0,56,0,,,,
4NL2,1South,12 Dec 2021,13,2875,0,0,80.8,77.8,82.3,1042,78.8,80.3,77.7,82.1,1092,36,0,0,12,0,0,0,48,0,,,,
4NL2,1South,13 Dec 2021,14,2874,1,0,80.3,77.6,81.7,1101,78.3,80.2,76.7,81.3,1245,50,0,0,16,0,0,0,66,0,,,,
4NL2,1South,14 Dec 2021,15,2872,0,2,80.2,76.6,80.4,1197,77.4,78.6,76.6,80.3,1220,63,0,0,17,0,0,0,80,0,,,,
4NL2,1South,15 Dec 2021,16,2870,0,2,78.6,76.9,79.9,1246,78.2,81.3,76.3,79.8,1200,69,0,0,20,0,0,0,89,1,Gen-gard,,,
4NL2,1South,16 Dec 2021,17,2870,0,0,81.3,75.4,79.5,1184,76.3,78.1,75.0,79.4,1194,69,0,0,20,0,0,0,89,1,Gen-gard/K-pen,,,
4NL2,1South,17 Dec 2021,18,2869,0,1,77.6,74.7,79.1,1210,75.9,77.4,74.7,79.0,1220,93,0,0,10,0,0,0,103,1,Gen-gard,,,
4NL2,1South,18 Dec 2021,19,2868,0,1,77.3,74.8,78.8,1240,75.7,77.0,74.1,78.6,1484,99,0,0,8,0,0,0,107,1,Gen-gard/K-pen,,,
4NL2,1South,19 Dec 2021,20,2868,0,0,77,73.8,78.4,1554,75.1,76.7,73.8,78.3,1486,95,0,0,15,0,0,0,110,1,Gen-gard/K-pen,,,
4NL2,1South,20 Dec 2021,21,2866,0,2,76.7,74,78,1515,75.1,77.0,73.9,77.9,1605,85,0,0,23,0,0,0,108,1,K-Pen,,,
4NL2,1South,21 Dec 2021,22,2866,0,0,77,73.7,77.6,1580,74.8,76.4,73.7,77.5,1658,67,0,0,16,0,0,0,83,1,K-Pen,,,
4NL2,1South,22 Dec 2021,23,2866,0,0,76.3,73.7,77.3,1662,74.2,76.2,73.6,77.1,1678,53,0,0,17,0,0,0,70,1,K-Pen,,,
4NL2,1South,23 Dec 2021,24,2866,0,0,76.2,73.4,76.9,1673,74.8,77.7,73.4,76.8,1788,50,0,0,24,0,0,0,74,1,K-Pen,,,
4NL2,1South,24 Dec 2021,25,2866,0,0,77.7,73.8,76.6,1833,76.1,78.1,74.1,76.5,1888,56,0,0,27,0,0,0,83,0,,,,
4NL2,1South,25 Dec 2021,26,2865,0,1,78.1,74.4,76.3,1853,75.8,77.7,72.7,76.0,1837,61,0,0,40,0,0,0,101,0,,,,
4NL2,1South,26 Dec 2021,27,2865,0,0,77.7,72.2,75.6,1866,73.7,76.3,72.2,75.5,1684,53,0,0,38,0,0,0,91,0,,,,
4NL2,1South,27 Dec 2021,28,2865,0,0,76.3,72.3,75.2,1623,74.4,76.6,72.1,75.1,1531,51,0,0,32,0,0,0,83,0,,,,
4NL2,1South,28 Dec 2021,29,2865,0,0,76.6,72.1,74.8,1508,73.2,75.9,72.3,74.7,1449,58,0,0,37,0,0,0,95,0,,,,
4NL2,1South,29 Dec 2021,30,2861,1,3,75.9,72.3,74.4,1445,72.8,75.0,71.6,74.2,1517,47,0,0,47,0,0,0,94,0,,,,
4NL2,1South,30 Dec 2021,31,2861,0,0,75,71.6,73.9,1535,72.8,75.2,71.1,73.7,1594,50,0,0,56,0,0,0,106,0,,,,
4NL2,1South,31 Dec 2021,32,2860,0,1,75.2,71.1,73.3,1605,73.2,75.1,71.4,73.2,1712,47,0,0,38,0,0,0,85,0,,,,
4NL2,1South,01 Jan 2022,33,2859,0,1,75.1,72,72.8,1754,72.1,74.5,70.0,72.7,1809,41,0,0,23,0,0,0,64,0,,,,
4NL2,1South,02 Jan 2022,34,2857,0,2,74.5,70,72.3,1826,70.4,73.8,68.7,72.2,1866,42,0,0,17,0,0,0,59,0,,,,
4NL2,1South,03 Jan 2022,35,2856,0,1,73.8,68.4,71.9,1854,69.6,72.9,68.4,71.7,1332,40,0,0,20,0,0,0,60,0,,,,
4NL2,1South,04 Jan 2022,36,2855,0,1,72.9,68.9,71.5,1301,71,73.1,69.2,71.4,2095,36,0,0,13,0,0,0,49,0,,,,
4NL2,1South,05 Jan 2022,37,2855,0,0,73.1,69.5,71.4,2197,70.9,73.1,69.6,71.3,2029,21,0,0,18,0,0,0,39,0,,,,
4NL2,1South,06 Jan 2022,38,2850,1,4,73.1,69.8,71.3,1949,71.6,73.0,69.9,71.3,1938,31,0,0,14,0,0,0,45,0,,,,
4NL2,1South,07 Jan 2022,39,2849,0,1,73,69.9,71.2,1910,71.2,72.9,69.8,71.2,1980,26,0,0,22,0,0,0,48,0,,,,
4NL2,1South,08 Jan 2022,40,2848,0,1,73,68.4,71.2,2077,71.1,73.0,68.4,71.1,2201,38,0,0,18,0,0,0,56,0,,,,
4NL2,1South,09 Jan 2022,41,2847,0,1,73,69.3,71.1,2247,71.9,72.9,70.6,71.0,2288,51,0,0,19,0,0,0,70,0,,,,
4NL2,1South,10 Jan 2022,42,2847,0,0,72.9,70.6,71,2274,71.8,73.0,70.6,70.9,2338,50,0,0,17,0,0,0,67,0,,,,
4NL2,1South,11 Jan 2022,43,2845,0,2,73,70.5,70.9,2290,71.7,73.0,69.5,70.9,2412,53,0,0,16,0,0,0,69,0,,,,
4NL2,1South,12 Jan 2022,44,1850,0,0,73.1,69.5,70.8,2451,71.8,73.1,70.6,70.8,1779,63,0,0,11,0,0,0,74,0,,,,
4NL2,1South,13 Jan 2022,45,1850,0,0,72.6,70.5,70.8,1575,71.6,72.6,70.4,70.7,1632,53,0,0,11,0,0,0,64,0,,,,
4NL2,1South,14 Jan 2022,46,1850,0,0,72.6,70.4,70.7,1617,71.5,72.5,70.5,70.6,1655,41,0,0,10,0,0,0,51,0,,,,
4NL2,1South,15 Jan 2022,47,1850,0,0,72.5,70.5,70.6,1650,70.8,72.3,68.3,70.5,1698,40,0,0,8,0,0,0,48,0,,,,
4NL2,1South,16 Jan 2022,48,1850,0,0,72.3,68.3,70.5,1702,70.3,72.2,68.3,70.5,1744,44,0,0,10,0,0,0,54,0,,,,
4NL2,1South,17 Jan 2022,49,1849,1,0,72.2,68.9,70.4,1759,71,72.1,69.9,70.4,1822,42,0,0,8,0,0,0,50,0,,,,
4NL2,1South,18 Jan 2022,50,1848,0,1,72.1,69.9,70.4,1835,71.2,72.2,69.9,70.3,1870,50,0,0,13,0,0,0,63,0,,,,
4NL2,1South,19 Jan 2022,51,1848,0,0,72.2,70.2,70.3,1874,70.3,72.2,68.0,70.2,1842,41,0,0,11,0,0,0,52,0,,,,
4NL2,1South,20 Jan 2022,52,1848,0,0,72,68,70.2,1808,69.2,71.9,67.7,70.2,1839,43,0,0,7,0,0,0,50,0,,,,
4NL2,1South,21 Jan 2022,53,1847,0,1,71.9,67.5,70.1,1857,69.5,71.8,67.5,70.1,1900,47,0,0,7,0,0,0,54,0,,,,
4NL2,1South,22 Jan 2022,54,1847,0,0,71.8,67.9,70,1924,70.7,72.0,69.2,70.0,2010,37,0,0,4,0,0,0,41,0,,,,
4NL2,1South,23 Jan 2022,55,1846,0,1,72,69.7,70,2034,70.7,72.0,69.7,69.9,2051,31,0,0,6,0,0,0,37,0,,,,
4NL2,1South,24 Jan 2022,56,1846,0,0,71.8,69.6,69.9,2043,70.6,71.8,69.5,69.8,2056,48,0,0,6,0,0,0,54,0,,,,
4NL2,1South,25 Jan 2022,57,1846,0,0,71.8,69.4,69.8,2058,69.9,71.4,67.7,69.8,2077,40,0,0,6,0,0,0,46,0,,,,
4NL2,1South,26 Jan 2022,58,1845,0,1,71.8,67.5,69.7,2057,69.4,71.4,67.5,69.7,2089,42,0,0,7,0,0,0,49,0,,,,
4NL2,1South,27 Jan 2022,59,1845,0,0,71.5,68.1,69.7,2036,70.4,72.1,69.4,69.6,2206,45,0,0,5,0,0,0,50,0,,,,
4NL2,1South,28 Jan 2022,60,1845,0,0,72.1,69.4,69.6,2261,69.9,71.8,67.8,69.5,2217,44,0,0,3,0,0,0,47,0,,,,
4NL2,1South,29 Jan 2022,61,1845,0,0,71.8,67.8,69.5,2183,70,72.0,67.8,69.4,2299,38,0,0,1,0,0,0,39,0,,,,
4NL2,1South,30 Jan 2022,62,1845,0,0,72,69.2,69.4,2229,70.2,72.1,69.2,69.4,2281,38,0,0,2,0,0,0,40,0,,,,
4NL2,1South,31 Jan 2022,63,1845,0,0,72.1,69,69.3,2319,70.2,71.6,69.0,69.3,2341,42,0,0,1,0,0,0,43,0,,,,
4NL2,1South,01 Feb 2022,64,1594,2,1,71.6,69,69.3,2316,70.4,71.8,69.0,69.2,2147,45,0,0,1,0,0,0,46,0,,,,
4NL2,1South,02 Feb 2022,65,1594,0,0,71.8,68.7,69.2,2018,69.1,71.4,65.8,69.1,2070,40,0,0,2,0,0,0,42,0,,,,
4NL2,1South,03 Feb 2022,66,1594,0,0,70.9,65.8,69.1,2027,67.4,71.0,66.1,69.0,2109,39,0,0,2,0,0,0,41,0,,,,
4NL2,1South,04 Feb 2022,67,1594,0,0,71,66,69,2100,67.8,70.9,66.0,69.0,2108,22,0,0,28,0,0,0,50,0,,,,
4NL2,1South,05 Feb 2022,68,1594,0,0,70.9,65.7,68.9,2119,67.1,70.3,65.7,68.9,2172,0,10,0,40,0,0,0,50,0,,,,
4NL2,1South,06 Feb 2022,69,1594,0,0,70.3,65.7,68.9,2135,69.4,70.9,66.5,68.8,2250,0,7,0,35,0,0,0,42,0,,,,
4NL2,1South,07 Feb 2022,70,1594,0,0,70.9,67.3,68.8,2261,69.2,71.5,67.3,68.7,2253,0,8,0,36,0,0,0,44,0,,,,
4NL2,1South,08 Feb 2022,71,1358,0,0,71.5,67.3,68.7,2328,69.6,72.0,67.2,68.6,2096,0,22,0,46,0,0,0,68,0,,,,
4NL2,1South,09 Feb 2022,72,1276,0,0,72,67.2,68.6,1986,69.6,71.7,68.5,68.6,2112,0,19,0,39,0,0,0,58,0,,,,
4NL2,1South,10 Feb 2022,73,1276,0,0,71.7,68.3,68.5,2069,69.4,70.8,68.3,68.5,2019,0,17,0,35,0,0,0,52,0,,,,
4NL2,1South,11 Feb 2022,74,1276,0,0,70.8,68.3,68.5,1971,69.7,71.9,68.2,68.4,2000,0,24,0,46,0,0,0,70,0,,,,
4NL2,1South,12 Feb 2022,75,1276,0,0,71.9,67.7,68.4,2017,68.7,70.5,67.2,68.3,2019,0,24,0,26,0,0,0,50,0,,,,
4NL2,1South,13 Feb 2022,76,1276,0,0,70.5,67.2,68.3,2024,68.3,70.2,66.3,68.2,2075,0,25,0,37,0,0,0,62,0,,,,
4NL2,1South,14 Feb 2022,77,1276,0,0,70.2,66.3,68.2,2076,68.8,71.1,66.9,68.2,2131,0,34,0,47,0,0,0,81,0,,,,
4NL2,1South,15 Feb 2022,78,1276,0,0,71.1,67.9,68.1,2122,69.2,71.1,67.9,68.1,2208,0,37,0,34,0,0,0,71,0,,,,
4NL2,1South,16 Feb 2022,79,1276,0,0,71.1,68,68.1,2214,70.7,72.8,68.5,68.0,2250,0,35,0,28,0,0,0,63,0,,,,
4NL2,1South,17 Feb 2022,80,1276,0,0,72.8,68.1,68,2227,68.7,70.7,66.8,67.9,2223,0,18,0,14,0,0,0,32,0,,,,
4NL2,1South,18 Feb 2022,81,1276,0,0,70.7,66.4,67.9,2234,68.2,70.5,66.4,67.9,2210,0,24,0,19,0,0,0,43,0,,,,
4NL2,1South,19 Feb 2022,82,1276,0,0,70.5,66.4,67.8,2184,68.3,70.5,66.8,67.8,2208,0,27,0,20,0,0,0,47,0,,,,
4NL2,1South,20 Feb 2022,83,1276,0,0,70.5,64.5,67.7,2223,68.9,72.7,64.5,67.7,2250,0,32,0,22,0,0,0,54,0,,,,
4NL2,1South,21 Feb 2022,84,1272,4,0,72.7,68.1,67.7,2224,70.4,72.4,68.1,67.6,2313,0,23,0,20,0,0,0,43,0,,,,
4NL2,1South,22 Feb 2022,85,1272,0,0,72.6,68.8,67.6,2293,69.4,72.6,67.3,67.5,2296,0,25,0,21,0,0,0,46,0,,,,
4NL2,1South,23 Feb 2022,86,1272,0,0,70.7,67.1,67.5,2303,68.3,69.7,67.1,67.5,2355,0,23,0,19,0,0,0,42,0,,,,
4NL2,1South,24 Feb 2022,87,1272,0,0,69.7,67.3,67.4,2369,68.3,70.3,67.3,67.4,2407,0,21,0,16,0,0,0,37,0,,,,
4NL2,1South,25 Feb 2022,88,1272,0,0,70.3,67.4,67.4,2396,68.2,69.3,67.1,67.3,2436,0,26,0,21,0,0,0,47,0,,,,
4NL2,1South,26 Feb 2022,89,1272,0,0,69.3,66.9,67.3,2432,68.3,70.4,66.9,67.2,2482,0,20,0,18,0,0,0,38,0,,,,
4NL2,1South,27 Feb 2022,90,1272,0,0,70.4,67.3,67.2,2474,69.1,71.9,67.3,67.1,2542,0,21,0,17,0,0,0,38,0,,,,
4NL2,1South,28 Feb 2022,91,1272,0,0,71.9,67.4,67.1,2550,69.6,72.5,67.4,67.1,2543,0,21,0,0,0,21,0,42,0,,,,
4NL2,1South,01 Mar 2022,92,1272,0,0,72.5,68.4,67,2510,70.9,76.4,68.7,67.0,2603,0,26,0,0,0,21,0,47,0,,,,
4NL2,1South,02 Mar 2022,93,1272,0,0,76.4,68,67,2626,70.7,76.4,68.0,66.9,2655,0,22,0,0,0,18,0,40,0,,,,
4NL2,1South,03 Mar 2022,94,1272,0,0,76.4,67.4,66.9,2673,68.3,70.5,67.1,66.8,2607,0,20,0,0,0,18,0,38,0,,,,
4NL2,1South,04 Mar 2022,95,1272,0,0,70.1,67,66.8,2623,68.7,71.7,67.0,66.7,2584,0,19,0,0,0,19,0,38,0,,,,
4NL2,1South,05 Mar 2022,96,1272,0,0,71.7,67.5,66.7,2606,71.7,76.3,68.6,66.7,2723,0,20,0,0,0,20,0,40,0,,,,
4NL2,1South,06 Mar 2022,97,1272,0,0,76.3,68.5,66.6,2707,69.8,73.0,68.3,66.6,2662,0,18,0,0,0,18,0,36,0,,,,
4NL2,1South,07 Mar 2022,98,1272,0,0,71.6,67.2,66.6,2686,67.9,70.4,66.6,66.5,2543,0,17,0,0,0,17,0,34,0,,,,
4NL2,1South,08 Mar 2022,99,1271,0,1,70.4,66.3,66.5,2524,67.9,71.1,66.3,66.4,2458,0,19,0,0,0,19,0,38,0,,,,
4NL2,1South,09 Mar 2022,100,1271,0,0,71.1,66.8,66.4,2450,68.4,71.1,66.7,66.3,2545,0,17,0,0,0,17,0,34,0,,,,
4NL2,1South,10 Mar 2022,101,1271,0,0,71.1,66.5,66.3,2532,67.5,69.6,66.5,66.3,2515,0,19,0,0,0,19,0,38,0,,,,
