Order,GlobalID,Site,Site_NumericDate,Room,OldRoom,Site_Room,Turn,Site_Room_Turn,CalendarDate,NumericDate,Days,Inventory,InventoryChange,TotalInventoryChange,Marketing,Euth,EuthProportion,Dead,DeadProportion,TotalMortality,TotalMortalityProportion,Penicillin,PenicillinProportion,Dexamethasone,DexamethasoneProportion,Ceftiofur,CeftiofurProportion,Enroflaxin,EnroflaxinProportion,Tetracycline,TetracyclineProportion,Lincomycin,LincomycinProportion,OtherTreatments,OtherTreatmentsProportion,PrimaryRespiratory,PrimaryRespiratoryProportion,SecondaryRespiratory,SecondaryRespiratoryProportion,TotalTreatments,TotalTreatmentsProportion,WaterMedications,WaterDispRMS,WaterDispHdRMS,WaterDispVC,WaterDispHdVC,SetPointRMS,LowTempRMS,HiTempRMS,TempRangeRMS,LowTempSetPointDeviationRMS,HiTempSetPointDeviationRMS,SetPointVC,LowTempVC,AvgTempVC,HiTempVC,TempRangeVC,LowTempSetPointDeviationVC,AvgTempSetPointDeviationVC,HiTempSetPointDeviationVC
1082,CON2_1_44310,CON2,CON2_44310,1,1,CON2_1,1,CON2_1_1,2021-04-24,44310,141,1140,-1,-2,1,0,0,1,8.771929824561404e-4,1,8.771929824561404e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2047,1.7956140350877192,61.2,64.6,67.5,2.9000000000000057,-3.3999999999999915,-6.299999999999997,NA,57.09420013,65.99444509,71.89710236,14.802902230000008,NA,NA,NA
1083,CON2_1_44311,CON2,CON2_44311,1,1,CON2_1,1,CON2_1_1,2021-04-25,44311,142,982,-158,-314,1,0,0,3,0.003054989816700611,3,0.003054989816700611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1893,1.9276985743380854,1887,1.9215885947046842,61.2,64.8,71.9,7.1000000000000085,-3.5999999999999943,-10.700000000000003,NA,57.03390121,67.22105421,75.94470215,18.910800939999994,NA,NA,NA
1084,CON2_1_44312,CON2,CON2_44312,1,1,CON2_1,1,CON2_1_1,2021-04-26,44312,143,982,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1744,1.7759674134419552,1893,1.9276985743380854,61.1,65.7,76.8,11.099999999999994,-4.600000000000001,-15.699999999999996,NA,61.38940048,74.84121935,90.60160065,29.212200169999996,NA,NA,NA
1085,CON2_1_44313,CON2,CON2_44313,1,1,CON2_1,1,CON2_1_1,2021-04-27,44313,144,982,0,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1813,1.8462321792260692,1807,1.840122199592668,61.1,66,70.6,4.599999999999994,-4.899999999999999,-9.499999999999993,NA,61.55759811,69.61847523,78.91030121,17.3527031,NA,NA,NA
1086,CON2_1_44314,CON2,CON2_44314,1,1,CON2_1,1,CON2_1_1,2021-04-28,44314,145,824,-158,-315,1,1,0.0012135922330097086,1,0.0012135922330097086,2,0.0024271844660194173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1843,2.2366504854368934,1548,1.8786407766990292,61.1,65.5,76.4,10.900000000000006,-4.399999999999999,-15.300000000000004,NA,60.82260132,68.19628678,76.91040039,16.08779907000001,NA,NA,NA
1087,CON2_1_44315,CON2,CON2_44315,1,1,CON2_1,1,CON2_1_1,2021-04-29,44315,146,738,-86,-155,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1433,1.9417344173441735,1431,1.9390243902439024,61.1,65.2,75.1,9.899999999999991,-4.100000000000001,-13.999999999999993,NA,59.90620041,69.79698177,78.55339813,18.64719772000001,NA,NA,NA
1088,CON2_1_44316,CON2,CON2_44316,1,1,CON2_1,1,CON2_1_1,2021-04-30,44316,147,738,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1403,1.9010840108401084,1433,1.9417344173441735,61,64.6,69.1,4.5,-3.5999999999999943,-8.099999999999994,NA,60.29639816,70.51457273,79.99919891,19.70280075,NA,NA,NA
1089,CON2_1_44317,CON2,CON2_44317,1,1,CON2_1,1,CON2_1_1,2021-05-01,44317,148,738,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1454,1.970189701897019,1438,1.948509485094851,61,66.1,72,5.900000000000006,-5.099999999999994,-11,NA,63.1739006,77.48386577,90.60160065,27.42770004999999,NA,NA,NA
1090,CON2_1_44318,CON2,CON2_44318,1,1,CON2_1,1,CON2_1_1,2021-05-02,44318,149,738,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492,2.021680216802168,1485,2.0121951219512195,61,67.2,73.1,5.8999999999999915,-6.200000000000003,-12.099999999999994,NA,65.66940308,74.58726351,84.83010101,19.160697930000012,NA,NA,NA
1091,CON2_1_44319,CON2,CON2_44319,1,1,CON2_1,1,CON2_1_1,2021-05-03,44319,150,582,-156,-312,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1250,2.147766323024055,1248,2.1443298969072164,61,66.6,70.2,3.6000000000000085,-5.599999999999994,-9.200000000000003,NA,62.72040176,68.1608483,72.81749725,10.097095490000001,NA,NA,NA
1092,CON2_1_44320,CON2,CON2_44320,1,1,CON2_1,1,CON2_1_1,2021-05-04,44320,151,582,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1195,2.0532646048109964,1194,2.051546391752577,60.9,62.3,63.4,1.1000000000000014,-1.3999999999999986,-2.5,NA,60.10079956,65.9305497,72.77320099,12.672401430000008,NA,NA,NA
1093,CON2_1_44321,CON2,CON2_44321,1,1,CON2_1,1,CON2_1_1,2021-05-05,44321,152,507,-75,-155,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1103,2.175542406311637,1195,2.3570019723865876,60.9,62.7,65.1,2.3999999999999915,-1.8000000000000043,-4.199999999999996,NA,59.48759842,66.07002867,73.66819763,14.180599209999997,NA,NA,NA
1094,CON2_1_44322,CON2,CON2_44322,1,1,CON2_1,1,CON2_1_1,2021-05-06,44322,153,507,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1018,2.007889546351085,1016,2.0039447731755424,60.9,63.9,66.2,2.3000000000000043,-3,-5.300000000000004,NA,59.16859818,66.02033843,71.46589661,12.297298430000005,NA,NA,NA
1095,CON2_1_44323,CON2,CON2_44323,1,1,CON2_1,1,CON2_1_1,2021-05-07,44323,154,507,0,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,910,1.794871794871795,978,1.9289940828402368,60.8,63.9,65.2,1.3000000000000043,-3.1000000000000014,-4.400000000000006,NA,60.36180115,66.77800633,72.64060211,12.278800960000005,NA,NA,NA
1096,CON2_1_44324,CON2,CON2_44324,1,1,CON2_1,1,CON2_1_1,2021-05-08,44324,155,507,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,971,1.9151873767258383,970,1.913214990138067,60.7,63.2,66.1,2.8999999999999915,-2.5,-5.3999999999999915,NA,60.65739822,64.81664744,69.33319855,8.675800330000008,NA,NA,NA
1097,CON2_1_44325,CON2,CON2_44325,1,1,CON2_1,1,CON2_1_1,2021-05-09,44325,156,507,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,863,1.7021696252465484,971,1.9151873767258383,60.7,63.5,69.9,6.400000000000006,-2.799999999999997,-9.200000000000003,NA,60.16579819,65.9349572,71.59470367,11.428905480000005,NA,NA,NA
1098,CON2_1_44326,CON2,CON2_44326,1,1,CON2_1,1,CON2_1_1,2021-05-10,44326,157,352,-155,-310,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,790,2.2443181818181817,789,2.241477272727273,60.8,64.1,68.9,4.800000000000011,-3.299999999999997,-8.100000000000009,NA,60.19850159,65.75637267,71.29450226,11.096000670000002,NA,NA,NA
1099,CON2_1_44327,CON2,CON2_44327,1,1,CON2_1,1,CON2_1_1,2021-05-11,44327,158,352,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,790,2.2443181818181817,60.8,62.7,69.2,6.5,-1.9000000000000057,-8.400000000000006,NA,60.10079956,65.62325008,71.85379791,11.752998349999999,NA,NA,NA
1100,CON2_1_44328,CON2,CON2_44328,1,1,CON2_1,1,CON2_1_1,2021-05-12,44328,159,283,-69,-155,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,588,2.07773851590106,NA,NA,NA,NA,NA,NA,NA,60.5257988,65.9190645,73.08429718,12.558498379999996,NA,NA,NA
1101,CON2_1_44329,CON2,CON2_44329,1,1,CON2_1,1,CON2_1_1,2021-05-13,44329,160,194,-89,-155,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,454,2.3402061855670104,NA,NA,NA,NA,NA,NA,NA,59.48759842,66.46759529,74.2602005,14.772602079999999,NA,NA,NA
1102,CON2_1_44330,CON2,CON2_44330,1,1,CON2_1,1,CON2_1_1,2021-05-14,44330,161,193,-1,-2,1,1,0.0051813471502590676,0,0,1,0.0051813471502590676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,348,1.8031088082901554,NA,NA,NA,NA,NA,NA,NA,62.1006012,63.96462441,66.42209625,4.321495049999996,NA,NA,NA
1103,CON2_1_44331,CON2,CON2_44331,1,1,CON2_1,1,CON2_1_1,2021-05-15,44331,162,193,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,355,1.839378238341969,NA,NA,NA,NA,NA,NA,NA,62.58179855,68.14163251,76.66680145,14.085002899999992,NA,NA,NA
1104,CON2_1_44332,CON2,CON2_44332,1,1,CON2_1,1,CON2_1_1,2021-05-16,44332,163,195,2,-68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,356,1.8256410256410256,NA,NA,NA,NA,NA,NA,NA,62.75500107,65.01331703,68.32659912,5.571598049999999,NA,NA,NA
1105,CON2_1_44333,CON2,CON2_44333,1,1,CON2_1,1,CON2_1_1,2021-05-17,44333,164,108,-87,-87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.44369888,65.39180387,68.60600281,6.162303930000007,NA,NA,NA
1106,CON2_1_44357,CON2,CON2_44357,1,1,CON2_1,2,CON2_1_2,2021-06-10,44357,1,332,332,567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,46,0.13855421686746988,NA,NA,NA,NA,NA,NA,NA,71.81040192,84.91847862,97.24420166,25.433799739999998,NA,NA,NA
1107,CON2_1_44358,CON2,CON2_44358,1,1,CON2_1,2,CON2_1_2,2021-06-11,44358,2,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,40,0.12048192771084337,NA,NA,NA,NA,NA,NA,NA,79.84190369,83.75429405,86.44619751,6.604293820000009,NA,NA,NA
1108,CON2_1_44359,CON2,CON2_44359,1,1,CON2_1,2,CON2_1_2,2021-06-12,44359,3,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,41,0.12349397590361445,NA,NA,NA,NA,NA,NA,NA,81.44120026,84.28371832,88.69879913,7.257598869999995,NA,NA,NA
1109,CON2_1_44360,CON2,CON2_44360,1,1,CON2_1,2,CON2_1_2,2021-06-13,44360,4,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1110,CON2_1_44361,CON2,CON2_44361,1,1,CON2_1,2,CON2_1_2,2021-06-14,44361,5,994,662,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1111,CON2_1_44362,CON2,CON2_44362,1,1,CON2_1,2,CON2_1_2,2021-06-15,44362,6,993,-1,-2,0,1,0.0010070493454179255,0,0,1,0.0010070493454179255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0.15307150050352467,152,0.15307150050352467,85,82.7,94.3,11.599999999999994,2.299999999999997,-9.299999999999997,NA,NA,NA,NA,NA,NA,NA,NA
1112,CON2_1_44363,CON2,CON2_44363,1,1,CON2_1,2,CON2_1_2,2021-06-16,44363,7,993,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,158,0.15911379657603222,158,0.15911379657603222,85,82.8,94.3,11.5,2.200000000000003,-9.299999999999997,NA,NA,NA,NA,NA,NA,NA,NA
1113,CON2_1_44364,CON2,CON2_44364,1,1,CON2_1,2,CON2_1_2,2021-06-17,44364,8,992,-1,-4,0,0,0,1,0.0010080645161290322,1,0.0010080645161290322,0,0,0,0,0,0,0,0,0,0,0,0,12,0.012096774193548387,0,0,0,0,12,0.012096774193548387,1,144,0.14516129032258066,212,0.21370967741935484,85,83,92.6,9.599999999999994,2,-7.599999999999994,NA,82.54149628,90.79555545,98.18830109,15.646804809999992,NA,NA,NA
1114,CON2_1_44365,CON2,CON2_44365,1,1,CON2_1,2,CON2_1_2,2021-06-18,44365,9,992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.015120967741935484,0,0,0,0,0,0,15,0.015120967741935484,0,0,15,0.015120967741935484,1,210,0.21169354838709678,243,0.24495967741935484,84.7,83.1,90.1,7,1.6000000000000085,-5.3999999999999915,NA,80.90139771,86.77311705,94.74590302,13.844505310000002,NA,NA,NA
1115,CON2_1_44366,CON2,CON2_44366,1,1,CON2_1,2,CON2_1_2,2021-06-19,44366,10,1463,471,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,239,0.16336295283663704,239,0.16336295283663704,84.7,84.2,89.3,5.099999999999994,0.5,-4.599999999999994,NA,80.26260376,85.66019526,95.33889771,15.076293949999993,NA,NA,NA
1116,CON2_1_44367,CON2,CON2_44367,1,1,CON2_1,2,CON2_1_2,2021-06-20,44367,11,1463,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.010936431989063569,0,0,0,0,0,0,16,0.010936431989063569,0,0,16,0.010936431989063569,1,263,0.1797676008202324,NA,NA,84.7,82.9,86.6,3.6999999999999886,1.7999999999999972,-1.8999999999999915,NA,NA,NA,NA,NA,NA,NA,NA
1117,CON2_1_44368,CON2,CON2_44368,1,1,CON2_1,2,CON2_1_2,2021-06-21,44368,12,1462,-1,-1,0,0,0,1,6.839945280437756e-4,1,6.839945280437756e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,279,0.1908344733242134,NA,NA,84.7,83.1,86.7,3.6000000000000085,1.6000000000000085,-2,NA,NA,NA,NA,NA,NA,NA,NA
1118,CON2_1_44369,CON2,CON2_44369,1,1,CON2_1,2,CON2_1_2,2021-06-22,44369,13,1461,-1,-4,0,1,6.844626967830253e-4,0,0,1,6.844626967830253e-4,0,0,0,0,0,0,0,0,0,0,0,0,40,0.02737850787132101,0,0,0,0,40,0.02737850787132101,1,297,0.2032854209445585,NA,NA,84.3,82.2,89.8,7.599999999999994,2.0999999999999943,-5.5,NA,NA,NA,NA,NA,NA,NA,NA
1119,CON2_1_44370,CON2,CON2_44370,1,1,CON2_1,2,CON2_1_2,2021-06-23,44370,14,1460,-1,-2,0,0,0,1,6.849315068493151e-4,1,6.849315068493151e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,357,0.24452054794520547,357,0.24452054794520547,84,81.8,88.9,7.1000000000000085,2.200000000000003,-4.900000000000006,NA,NA,NA,NA,NA,NA,NA,NA
1120,CON2_1_44371,CON2,CON2_44371,1,1,CON2_1,2,CON2_1_2,2021-06-24,44371,15,1460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.0273972602739726,0,0,0,0,0,0,40,0.0273972602739726,0,0,40,0.0273972602739726,1,401,0.27465753424657535,400,0.273972602739726,83.7,81.8,84.5,2.700000000000003,1.9000000000000057,-0.7999999999999972,NA,80.31549835,85.07300558,91.75650024,11.441001889999995,NA,NA,NA
1121,CON2_1_44372,CON2,CON2_44372,1,1,CON2_1,2,CON2_1_2,2021-06-25,44372,16,1459,-1,-2,0,0,0,1,6.854009595613434e-4,1,6.854009595613434e-4,0,0,0,0,0,0,40,0.027416038382453736,0,0,0,0,75,0.05140507196710076,40,0.027416038382453736,0,0,115,0.0788211103495545,1,387,0.26525017135023987,401,0.2748457847840987,83.4,81.4,89.3,7.8999999999999915,2,-5.8999999999999915,NA,80.84790039,84.0741318,91.68769836,10.839797969999992,NA,NA,NA
1122,CON2_1_44373,CON2,CON2_44373,1,1,CON2_1,2,CON2_1_2,2021-06-26,44373,17,1459,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.06854009595613433,0,0,0,0,75,0.05140507196710076,100,0.06854009595613433,0,0,175,0.11994516792323509,1,NA,NA,366,0.25085675119945167,83.1,81.1,83.8,2.700000000000003,2,-0.7000000000000028,NA,79.78959656,82.35665835,85.84059906,6.051002499999996,NA,NA,NA
1123,CON2_1_44374,CON2,CON2_44374,1,1,CON2_1,2,CON2_1_2,2021-06-27,44374,18,1454,-5,-5,0,1,6.87757909215956e-4,4,0.002751031636863824,5,0.0034387895460797797,0,0,0,0,0,0,40,0.027510316368638238,0,0,0,0,0,0,40,0.027510316368638238,0,0,40,0.027510316368638238,1,358,0.24621733149931224,NA,NA,82.8,80.7,85.6,4.8999999999999915,2.0999999999999943,-2.799999999999997,NA,NA,NA,NA,NA,NA,NA,NA
1124,CON2_1_44375,CON2,CON2_44375,1,1,CON2_1,2,CON2_1_2,2021-06-28,44375,19,1450,-4,-5,0,4,0.002758620689655172,0,0,4,0.002758620689655172,0,0,0,0,0,0,40,0.027586206896551724,0,0,0,0,0,0,40,0.027586206896551724,0,0,40,0.027586206896551724,1,385,0.2655172413793103,NA,NA,82.5,80.4,83.6,3.1999999999999886,2.0999999999999943,-1.0999999999999943,NA,NA,NA,NA,NA,NA,NA,NA
1125,CON2_1_44376,CON2,CON2_44376,1,1,CON2_1,2,CON2_1_2,2021-06-29,44376,20,1450,0,0,0,1,6.89655172413793e-4,0,0,1,6.89655172413793e-4,0,0,0,0,0,0,35,0.02413793103448276,0,0,0,0,0,0,35,0.02413793103448276,0,0,35,0.02413793103448276,1,386,0.26620689655172414,NA,NA,82.2,80.1,88.7,8.600000000000009,2.1000000000000085,-6.5,NA,NA,NA,NA,NA,NA,NA,NA
1126,CON2_1_44377,CON2,CON2_44377,1,1,CON2_1,2,CON2_1_2,2021-06-30,44377,21,1447,-3,-4,0,3,0.002073255010366275,0,0,3,0.002073255010366275,0,0,0,0,0,0,40,0.027643400138217002,0,0,0,0,0,0,40,0.027643400138217002,0,0,40,0.027643400138217002,1,419,0.2895646164478231,417,0.28818244644091223,81.9,79.9,89.8,9.899999999999991,2,-7.8999999999999915,NA,NA,NA,NA,NA,NA,NA,NA
1127,CON2_1_44378,CON2,CON2_44378,1,1,CON2_1,2,CON2_1_2,2021-07-01,44378,22,1443,-4,-6,0,4,0.002772002772002772,0,0,4,0.002772002772002772,0,0,0,0,0,0,0,0,0,0,0,0,100,0.0693000693000693,0,0,0,0,100,0.0693000693000693,1,410,0.2841302841302841,419,0.29036729036729036,81.2,79.6,87.2,7.6000000000000085,1.6000000000000085,-6,NA,79.167099,85.30684664,91.82530212,12.65820312000001,NA,NA,NA
1128,CON2_1_44379,CON2,CON2_44379,1,1,CON2_1,2,CON2_1_2,2021-07-02,44379,23,1441,-2,-3,0,2,0.0013879250520471894,0,0,2,0.0013879250520471894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443,0.30742539902845245,441,0.3060374739764053,80.9,76,88.1,12.099999999999994,4.900000000000006,-7.199999999999989,NA,77.35220337,84.13921399,91.48200226,14.129798890000004,NA,NA,NA
1129,CON2_1_44380,CON2,CON2_44380,1,1,CON2_1,2,CON2_1_2,2021-07-03,44380,24,1440,-1,-1,0,0,0,1,6.944444444444445e-4,1,6.944444444444445e-4,0,0,0,0,0,0,0,0,0,0,0,0,45,0.03125,0,0,0,0,45,0.03125,0,453,0.3145833333333333,453,0.3145833333333333,80.6,78.7,82.2,3.5,1.8999999999999915,-1.6000000000000085,NA,76.81279755,84.4222807,91.75650024,14.943702689999995,NA,NA,NA
1130,CON2_1_44381,CON2,CON2_44381,1,1,CON2_1,2,CON2_1_2,2021-07-04,44381,25,1437,-3,-5,0,0,0,3,0.0020876826722338203,3,0.0020876826722338203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,0.29575504523312457,NA,NA,80.3,79.6,84.5,4.900000000000006,0.7000000000000028,-4.200000000000003,NA,NA,NA,NA,NA,NA,NA,NA
1131,CON2_1_44382,CON2,CON2_44382,1,1,CON2_1,2,CON2_1_2,2021-07-05,44382,26,1427,-10,-12,0,10,0.00700770847932726,0,0,10,0.00700770847932726,0,0,0,0,0,0,0,0,0,0,0,0,60,0.04204625087596356,0,0,0,0,60,0.04204625087596356,1,481,0.3370707778556412,480,0.33637000700770847,79.9,80.2,91.6,11.399999999999991,-0.29999999999999716,-11.699999999999989,NA,NA,NA,NA,NA,NA,NA,NA
1132,CON2_1_44383,CON2,CON2_44383,1,1,CON2_1,2,CON2_1_2,2021-07-06,44383,27,1422,-5,-8,0,4,0.0028129395218002813,1,7.032348804500703e-4,5,0.0035161744022503515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,461,0.3241912798874824,481,0.33825597749648384,79.6,80.4,89.4,9,-0.8000000000000114,-9.800000000000011,NA,81.9878006,83.46489333,89.93609619,7.948295590000001,NA,NA,NA
1133,CON2_1_44384,CON2,CON2_44384,1,1,CON2_1,2,CON2_1_2,2021-07-07,44384,28,1416,-6,-7,0,0,0,6,0.00423728813559322,6,0.00423728813559322,75,0.05296610169491525,0,0,0,0,0,0,0,0,0,0,35,0.024717514124293787,0,0,75,0.05296610169491525,110,0.07768361581920905,1,432,0.3050847457627119,461,0.3255649717514124,79.3,79,82.6,3.5999999999999943,0.29999999999999716,-3.299999999999997,NA,76.76409912,80.54730522,84.71269989,7.948600769999999,NA,NA,NA
1134,CON2_1_44385,CON2,CON2_44385,1,1,CON2_1,2,CON2_1_2,2021-07-08,44385,29,1414,-2,-4,0,0,0,2,0.0014144271570014145,2,0.0014144271570014145,0,0,0,0,0,0,0,0,40,0.028288543140028287,0,0,0,0,40,0.028288543140028287,0,0,40,0.028288543140028287,1,447,0.3161244695898161,446,0.31541725601131543,79,76.8,80.5,3.700000000000003,2.200000000000003,-1.5,NA,75.84919739,79.51167904,85.06569672,9.216499330000005,NA,NA,NA
1135,CON2_1_44386,CON2,CON2_44386,1,1,CON2_1,2,CON2_1_2,2021-07-09,44386,30,1409,-5,-6,0,2,0.0014194464158978,3,0.0021291696238466998,5,0.0035486160397444995,0,0,0,0,0,0,0,0,30,0.021291696238467,0,0,0,0,30,0.021291696238467,0,0,30,0.021291696238467,1,453,0.32150461320085166,465,0.33002129169623845,78.7,70.7,80.9,10.200000000000003,8,-2.200000000000003,NA,76.42469788,81.32417944,89.80419922,13.379501340000004,NA,NA,NA
1136,CON2_1_44387,CON2,CON2_44387,1,1,CON2_1,2,CON2_1_2,2021-07-10,44387,31,1403,-6,-7,0,6,0.0042765502494654314,0,0,6,0.0042765502494654314,0,0,0,0,0,0,0,0,40,0.02851033499643621,0,0,0,0,40,0.02851033499643621,0,0,40,0.02851033499643621,1,461,0.3285816108339273,467,0.3328581610833927,78.4,77.1,81.5,4.400000000000006,1.3000000000000114,-3.0999999999999943,NA,75.8015976,79.35412538,84.83010101,9.028503410000013,NA,NA,NA
1137,CON2_1_44388,CON2,CON2_44388,1,1,CON2_1,2,CON2_1_2,2021-07-11,44388,32,1391,-12,-17,0,10,0.007189072609633357,2,0.0014378145219266715,12,0.008626887131560028,0,0,0,0,0,0,0,0,40,0.02875629043853343,0,0,0,0,40,0.02875629043853343,0,0,40,0.02875629043853343,1,469,0.33716750539180446,313,0.22501797268152407,78.1,76.1,82,5.900000000000006,2,-3.9000000000000057,NA,NA,NA,NA,NA,NA,NA,NA
1138,CON2_1_44389,CON2,CON2_44389,1,1,CON2_1,2,CON2_1_2,2021-07-12,44389,33,1371,-20,-27,0,15,0.010940919037199124,5,0.0036469730123997084,20,0.014587892049598834,0,0,0,0,70,0.05105762217359591,0,0,0,0,0,0,20,0.014587892049598834,70,0.05105762217359591,0,0,90,0.06564551422319474,1,510,0.37199124726477023,342,0.24945295404814005,77.9,75.7,86.5,10.799999999999997,2.200000000000003,-8.599999999999994,NA,75.32859802,82.82338993,89.34559631,14.016998290000004,NA,NA,NA
1139,CON2_1_44390,CON2,CON2_44390,1,1,CON2_1,2,CON2_1_2,2021-07-13,44390,34,1371,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0.03646973012399708,0,0,0,0,0,0,0,0,50,0.03646973012399708,0,0,50,0.03646973012399708,1,523,0.38147337709700946,212,0.15463165572574764,77.6,77.1,89.3,12.200000000000003,0.5,-11.700000000000003,NA,75.04720306,80.51980299,88.18800354,13.140800479999996,NA,NA,NA
1140,CON2_1_44391,CON2,CON2_44391,1,1,CON2_1,2,CON2_1_2,2021-07-14,44391,35,1368,-3,-7,0,3,0.0021929824561403508,0,0,3,0.0021929824561403508,0,0,0,0,80,0.05847953216374269,0,0,0,0,0,0,0,0,80,0.05847953216374269,0,0,80,0.05847953216374269,1,541,0.39546783625730997,303,0.22149122807017543,77.4,76.6,81.1,4.5,0.8000000000000114,-3.6999999999999886,NA,76.52140045,81.28419858,87.80899811,11.287597660000003,NA,NA,NA
1141,CON2_1_44392,CON2,CON2_44392,1,1,CON2_1,2,CON2_1_2,2021-07-15,44392,36,1364,-4,-8,0,0,0,4,0.002932551319648094,4,0.002932551319648094,0,0,0,0,30,0.021994134897360705,0,0,0,0,0,0,0,0,30,0.021994134897360705,0,0,30,0.021994134897360705,1,573,0.42008797653958946,310,0.22727272727272727,77.1,75.3,86.5,11.200000000000003,1.7999999999999972,-9.400000000000006,NA,75.14080048,80.67309733,88.44270325,13.301902769999998,NA,NA,NA
